id_area;id_programa;ies;nome_programa;inicio_mestrado;inicio_doutorado;conceito_recomendado;id_instituicao 
7;12002011003P0;INPA;BIOLOGIA (ECOLOGIA);1976;1976;5;66
7;28001010039P6;UFBA;ECOLOGIA E BIOMONITORAMENTO;2000;;5;114
7;33002010116P8;USP;ECOLOGIA;1982;1993;5;249
7;40001016048P6;UFPR;ECOLOGIA E CONSERVAÃ‡ÃƒO;2003;;5;133
7;31004016047P3;UERJ;ECOLOGIA E EVOLUÃ‡ÃƒO;2007;2006;4;108
7;52001016026P6;UFG;ECOLOGIA E EVOLUÃ‡ÃƒO;2004;2007;4;119
7;31033016014P7;UENF;ECOLOGIA E RECURSOS NATURAIS;2004;2004;4;104
7;12002011001P7;INPA;BIOLOGIA DE ÁGUA DOCE E PESCA INTERIOR;1976;1984;4;66
7;40001016054P6;UFPR;SISTEMAS COSTEIROS E OCEÃ‚NICOS;2006;;4;133
7;23001011015P2;UFRN;BIOECOLOGIA AQUÁTICA;1995;;4;138
7;14001012003P9;UNIFAP;BIODIVERSIDADE TROPICAL;2006;2006;4;197
7;50001019003P0;UFMT;ECOLOGIA E CONSERVAÃ‡ÃƒO DA BIODIVERSIDADE;1993;;4;126
7;32005016012P4;UFJF;ECOLOGIA;2005;;3;121
7;28007018006P5;UESC;SISTEMAS AQUÁTICOS TROPICAIS;2004;;3;110
7;11001011001P8;UFAC;ECOLOGIA E MANEJO DE RECURSOS NATURAIS;1996;;3;111
8;32001010006P9;UFMG;BIOQUÍMICA E IMUNOLOGIA;1968;1968;7;124
8;33002010017P0;USP;CIÃŠNCIAS BIOLÃ“GICAS (BIOQUÃMICA);1970;1970;7;249
8;42001013006P7;UFRGS;CIÃŠNCIAS BIOLÃ“GICAS (BIOQUÃMICA);1968;1992;7;136
8;33002029003P4;USP/RP;CIÃŠNCIAS BIOLÃ“GICAS (FARMACOLOGIA);1970;1970;7;253
8;32001010007P5;UFMG;CIÃŠNCIAS BIOLÃ“GICAS (FISIOLOGIA E FARMACOLOGIA);1972;1994;7;124
8;33002029004P0;USP/RP;FISIOLOGIA;1970;1970;7;253
8;33009015001P0;UNIFESP;CIÃŠNCIAS BIOLÃ“GICAS (BIOLOGIA MOLECULAR);1970;1970;7;201
8;31001017012P6;UFRJ;CIÃŠNCIAS BIOLÃ“GICAS (BIOFÃSICA);1963;1963;7;137
8;31001017087P6;UFRJ;QUÃMICA BIOLÃ“GICA;1988;1988;7;137
8;31001017105P4;UFRJ;CIÃŠNCIAS MORFOLÃ“GICAS;1995;1995;6;137
8;40001016003P2;UFPR;CIÃŠNCIAS (BIOQUÃMICA);1965;1965;6;133
8;33003017040P8;UNICAMP;BIOLOGIA FUNCIONAL E MOLECULAR;1985;1990;6;182
8;33002010172P5;USP;CIÃŠNCIAS (FISIOLOGIA HUMANA);1994;1994;6;249
8;22001018007P7;UFC;FARMACOLOGIA;1978;1991;6;115
8;33002010019P2;USP;FARMACOLOGIA;1977;1982;6;249
8;41001010024P6;UFSC;FARMACOLOGIA;1991;1996;6;142
8;31001017108P3;UFRJ;CIÃŠNCIAS BIOLÃ“GICAS (FISIOLOGIA);1996;1996;6;137
8;31010016004P9;FIOCRUZ;BIOLOGIA CELULAR E MOLECULAR;1989;1989;6;43
8;32001010063P2;UFMG;FARMACOLOGIA BIOQUIMICA E MOLECULAR;2001;2001;5;124
8;33009015002P7;UNIFESP;FARMACOLOGIA;1970;1970;5;201
8;32001010009P8;UFMG;BIOLOGIA CELULAR;1973;1978;5;124
8;40001016007P8;UFPR;BIOLOGIA CELULAR E MOLECULAR;1979;2002;5;133
8;33002010174P8;USP;CIÃŠNCIAS (FISIOLOGIA GERAL);1994;1994;5;249
8;42002010023P9;UFSM;CIÃŠNCIAS BIOLÃ“GICAS (BIOQUÃMICA TOXICOLÃ“GICA);1998;2003;5;145
8;33003017051P0;UNICAMP;FARMACOLOGIA;1989;1998;5;182
8;33002010024P6;USP;CIÃŠNCIAS (BIOLOGIA CELULAR E TECIDUAL);1972;1972;5;249
8;42001013011P0;UFRGS;CIÃŠNCIAS BIOLÃ“GICAS (NEUROCIÃŠNCIAS);1996;2000;5;136
8;33004153068P9;UNESP/SJRP;BIOFÍSICA MOLECULAR;1993;1993;5;177
8;42001013009P6;UFRGS;CIÃŠNCIAS BIOLÃ“GICAS (FISIOLOGIA);1976;1987;5;136
8;22001018006P0;UFC;BIOQUÍMICA;1971;1993;5;115
8;31004016017P7;UERJ;BIOLOGIA HUMANA E EXPERIMENTAL;1993;2003;5;108
8;33002029006P3;USP/RP;BIOLOGIA CELULAR E MOLECULAR;1970;1970;4;253
8;33002029002P8;USP/RP;BIOQUÍMICA;1971;1971;4;253
8;33001014014P4;UFSCAR;CIÃŠNCIAS FISIOLÃ“GICAS;1993;1993;4;143
8;31001017015P5;UFRJ;CIÃŠNCIAS BIOLÃ“GICAS (FARMACOLOGIA E TERAP.  EXPERIMENTAL);1974;2000;4;137
8;42004012008P9;FURG;CIÃŠNCIAS FISIOLÃ“GICAS - FISIOLOGIA ANIMAL COMPARADA;2000;2006;4;53
8;33004064052P0;UNESP/BOT;CIÃŠNCIAS BIOLÃ“GICAS (FARMACOLOGIA);1988;2006;4;168
8;42002010032P8;UFSM;FARMACOLOGIA;2006;;4;145
8;41001010027P5;UFSC;NEUROCIÃŠNCIAS;1994;2005;4;142
8;31001017013P2;UFRJ;BIOQUÍMICA;1963;1963;4;137
8;33002010023P0;USP;CIÃŠNCIAS MORFOFUNCIONAIS;1986;1972;4;249
8;15001016044P0;UFPA;NEUROCIÃŠNCIAS E BIOLOGIA CELULAR;2004;2004;4;128
8;31003010042P9;UFF;NEUROIMUNOLOGIA;1998;2003;4;118
8;33009015034P6;UNIFESP;MORFOLOGIA;1988;1992;4;201
8;40001016038P0;UFPR;FARMACOLOGIA;2000;2005;4;133
8;23001011020P6;UFRN;BIOQUÍMICA;1996;;4;138
8;33004030077P0;UNESP/ARAR;BIOTECNOLOGIA;1995;1995;4;165
8;31033016002P9;UENF;BIOCIÃŠNCIAS E BIOTECNOLOGIA;1994;1994;3;104
8;30001013002P8;UFES;CIÃŠNCIAS FISIOLÃ“GICAS;1989;1993;3;117
8;33032017005P7;UNAERP;BIOTECNOLOGIA;1999;;3;155
8;22003010007P0;FUNECE;CIÃŠNCIAS FISIOLÃ“GICAS;1999;;3;51
8;25001019009P8;UFPE;BIOQUÍMICA E FISIOLOGIA;1967;;3;131
9;33002029026P4;USP/RP;IMUNOLOGIA BÁSICA E APLICADA;1990;1990;7;253
9;33002010121P1;USP;IMUNOLOGIA;1983;1983;7;249
9;33009015003P3;UNIFESP;MICROBIOLOGIA E IMUNOLOGIA;1971;1972;6;201
9;32001010008P1;UFMG;CIÃŠNCIAS BIOLÃ“GICAS (MICROBIOLOGIA);1970;1993;6;124
9;33002010026P9;USP;CIÃŠNCIAS (BIOLOGIA DA RELAÃ‡ÃƒO PATÃ“GENO-HOSPEDEIRO);1976;1976;6;249
9;31010016001P0;FIOCRUZ;BIOLOGIA PARASITÁRIA;1976;1992;6;43
9;31001017017P8;UFRJ;CIÃŠNCIAS (MICROBIOLOGIA);1965;1965;6;137
9;33002010022P3;USP;CIÃŠNCIAS BIOLÃ“GICAS (MICROBIOLOGIA);1973;1973;5;249
9;32001010010P6;UFMG;PARASITOLOGIA;1969;1977;5;124
9;15001016040P4;UFPA;BIOLOGIA DE AGENTES INFECCIOSOS E PARASITÁRIOS;2004;2005;5;128
9;32006012004P8;UFU;IMUNOLOGIA E PARASITOLOGIA APLICADAS;1992;2000;4;148
9;40002012016P3;UEL;MICROBIOLOGIA;1989;2002;4;101
9;53001010031P6;UNB;PATOLOGIA MOLECULAR;1988;1988;4;157
9;33004153074P9;UNESP/SJRP;MICROBIOLOGIA;2006;;4;177
9;31062016001P1;CPqGM/FIOC;BIOTECNOLOGIA EM SAÃšDE E MEDICINA INVESTIGATIVA;2006;2006;4;10
9;28001010025P5;UFBA;IMUNOLOGIA;1990;1998;4;114
9;40001016044P0;UFPR;MICROBIOLOGIA, PARASITOLOGIA E PATOLOGIA;2003;;4;133
9;42003016022P5;UFPEL;PARASITOLOGIA;2004;;4;132
9;33003017052P6;UNICAMP;PARASITOLOGIA;1988;1988;4;182
9;22001018042P7;UFC;MICROBIOLOGIA MÃ‰DICA;2002;;4;115
9;10001018002P1;UNIR;BIOLOGIA EXPERIMENTAL;2001;2005;3;218
9;31004016018P3;UERJ;MICROBIOLOGIA;1994;2006;3;108
10;33002045008P7;USP/SC;ENGENHARIA HIDRÁULICA E SANEAMENTO;1970;1976;7;254
10;31005012010P9;PUC-RIO;ENGENHARIA CIVIL;1965;1984;7;83
10;31001017028P0;UFRJ;ENGENHARIA CIVIL;1967;1968;7;137
10;33002045007P0;USP/SC;ENGENHARIA CIVIL (ENGENHARIA DE ESTRUTURAS);1970;1970;7;254
10;53001010032P2;UNB;GEOTECNIA;1989;1995;7;157
10;42001013014P0;UFRGS;ENGENHARIA CIVIL;1970;1986;7;136
10;32001010014P1;UFMG;SANEAMENTO,  MEIO AMBIENTE E RECURSOS HÍDRICOS;1972;2000;6;124
10;33002045009P3;USP/SC;GEOTECNIA;1977;1984;5;254
10;33002010130P0;USP;ENGENHARIA CIVIL;1970;1970;5;249
10;41001010023P0;UFSC;ENGENHARIA CIVIL;1991;1999;5;142
10;32001010038P8;UFMG;ENGENHARIA DE ESTRUTURAS;1988;2000;5;124
10;25001019040P2;UFPE;ENGENHARIA CIVIL;1992;2000;5;131
10;53001010030P0;UNB;TRANSPORTES;1988;2005;5;157
10;33002010055P9;USP;ENGENHARIA DE TRANSPORTES;1976;1983;5;249
10;42001013015P6;UFRGS;RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL;1969;1989;5;136
10;31001017038P5;UFRJ;ENGENHARIA DE TRANSPORTES;1979;1991;5;137
10;33002045013P0;USP/SC;ENGENHARIA DE TRANSPORTES;1973;1976;5;254
10;22001018036P7;UFC;ENGENHARIA DE TRANSPORTES;2000;;5;115
10;41001010033P5;UFSC;ENGENHARIA AMBIENTAL;1994;2001;4;142
10;53001010036P8;UNB;ESTRUTURAS E CONSTRUÃ‡ÃƒO CIVIL;1992;1999;4;157
10;33003017041P4;UNICAMP;ENGENHARIA CIVIL;1986;1995;4;182
10;53001010041P1;UNB;TECNOLOGIA AMBIENTAL E RECURSOS HÍDRICOS;1995;2001;4;157
10;32007019005P0;UFOP;ENGENHARIA CIVIL;1992;2005;4;127
10;32002017017P7;UFV;ENGENHARIA CIVIL;1991;2003;4;149
10;30001013003P4;UFES;ENGENHARIA AMBIENTAL;1989;2007;4;117
10;24009016002P1;UFCG;ENGENHARIA CIVIL E AMBIENTAL;1971;;4;116
10;22001018010P8;UFC;ENGENHARIA CIVIL (RECURSOS HÍDRICOS);1975;1995;4;115
10;40001016021P0;UFPR;ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL;1986;;4;133
10;33002045016P0;USP/SC;CIÃŠNCIAS DA ENGENHARIA AMBIENTAL;1989;1989;4;254
10;31003010006P2;UFF;ENGENHARIA CIVIL;1972;2002;4;118
10;33001014015P0;UFSCAR;ENGENHARIA URBANA;1994;2007;4;143
10;40001016030P0;UFPR;MÃ‰TODOS NUMÃ‰RICOS EM ENGENHARIA;1994;2003;4;133
10;33011010009P6;ITA;ENGENHARIA DE INFRA-ESTRUTURA AERONÁUTICA;1992;;4;71
10;31004016034P9;UERJ;ENGENHARIA CIVIL;2003;;4;108
10;31033016012P4;UENF;ENGENHARIA CIVIL;2003;;4;104
10;51001012010P0;UFMS;TECNOLOGIAS AMBIENTAIS;1999;;4;125
10;33001014018P0;UFSCAR;CONSTRUÃ‡ÃƒO CIVIL;2002;;4;143
10;42002010020P0;UFSM;ENGENHARIA CIVIL;1994;;4;145
10;30001013012P3;UFES;ENGENHARIA CIVIL;1997;;4;117
10;23001011023P5;UFRN;ENGENHARIA SANITÁRIA;1999;;4;138
10;52001016017P7;UFG;ENGENHARIA CIVIL;1997;;3;119
10;42020018005P8;UNISC;TECNOLOGIA AMBIENTAL;2005;;3;223
10;33002010190P3;USP;ENGENHARIA DE SISTEMAS LOGÍSTICOS;2003;;3;249
10;15001016031P5;UFPA;ENGENHARIA CIVIL;1999;;3;128
10;32001010071P5;UFMG;CONSTRUÃ‡ÃƒO CIVIL;2005;;3;124
10;31007015010P1;IME;ENGENHARIA DE TRANSPORTES;1994;;3;60
10;26001012012P1;UFAL;ENGENHARIA CIVIL;2001;;3;112
10;40001016049P2;UFPR;CONSTRUÃ‡ÃƒO CIVIL;2000;;3;133
10;24001015040P0;UFPB/J.P.;ENGENHARIA URBANA;2002;;3;130
10;40004015027P8;UEM;ENGENHARIA URBANA;2006;;3;102
10;28002016008P6;UEFS;ENGENHARIA CIVIL E AMBIENTAL;2006;;3;99
10;12001015022P8;UFAM;ENGENHARIA CIVIL;2006;;3;113
10;32007019011P0;UFOP;ENGENHARIA AMBIENTAL;2001;;3;127
10;42009014004P5;UPF;ENGENHARIA;2003;;3;242
10;33004099084P5;UNESP/IS;ENGENHARIA CIVIL;1999;;3;171
10;41006011003P7;FURB;ENGENHARIA AMBIENTAL;1998;;3;52
10;28001010038P0;UFBA;ENGENHARIA AMBIENTAL URBANA;1997;;3;114
10;40002012027P5;UEL;ENGENHARIA DE EDIFICAÃ‡Ã•ES E SANEAMENTO;2003;;3;101
10;25002015002P0;UNICAP;ENGENHARIA CIVIL;2003;;3;184
10;52001016028P9;UFG;ENGENHARIA DO MEIO AMBIENTE;2003;;3;119
10;26001012019P6;UFAL;RECURSOS HIDRICOS E SANEAMENTO;2005;;3;112
10;32006012019P5;UFU;ENGENHARIA CIVIL;2001;;3;148
11;42001013044P6;UFRGS;MÃšSICA;1987;1995;6;136
11;28001010035P0;UFBA;ARTES CÃŠNICAS;1997;1997;6;114
11;33002010198P4;USP;ARTES VISUAIS;2006;2006;6;249
11;42001013055P8;UFRGS;ARTES VISUAIS;1991;1999;5;136
11;31021018004P7;UNIRIO;MÃšSICA;1993;1998;5;219
11;28001010026P1;UFBA;MÃšSICA;1990;1997;5;114
11;33002010200P9;USP;ARTES CÃŠNICAS;2006;2006;5;249
11;31021018003P0;UNIRIO;TEATRO;1991;2000;5;219
11;33003017077P9;UNICAMP;MÃšSICA;2001;2001;5;182
11;31001017089P9;UFRJ;ARTES VISUAIS;1985;1999;5;137
11;32001010051P4;UFMG;ARTES;1995;2006;5;124
11;53001010040P5;UNB;ARTES;1994;;4;157
11;33003017059P0;UNICAMP;ARTES;1989;2005;4;182
11;33002010114P5;USP;ARTES;1974;1980;4;249
11;31001017072P9;UFRJ;MÃšSICA;1980;;4;137
11;52001016013P1;UFG;MÃšSICA;1995;;4;119
11;32001010058P9;UFMG;MÃšSICA;1999;;4;124
11;33004013066P3;UNESP;MÃšSICA;2002;;4;163
11;52001016024P3;UFG;CULTURA VISUAL;2003;;4;119
11;33004013063P4;UNESP;ARTES;1991;;4;163
11;28001010030P9;UFBA;ARTES VISUAIS;1992;;4;114
11;41002016005P4;UDESC;TEATRO;2002;;4;97
11;28001010054P5;UFBA;DANÃ‡A;2006;;3;114
11;33062013001P7;FASM;ARTES VISUAIS;2004;;3;27
11;40001016055P2;UFPR;MÃšSICA;2006;;3;133
11;24001015044P5;UFPB/J.P.;MÃšSICA;2004;;3;130
11;41002016010P8;UDESC;ARTES VISUAIS;2005;;3;97
11;31004016039P0;UERJ;ARTES;2005;;3;108
11;31003010038P1;UFF;CIÃŠNCIAS DA ARTE;1995;;3;118
11;53001010057P5;UNB;MÃšSICA;2004;;3;157
11;30001013024P1;UFES;ARTES;2006;;3;117
12;31001017036P2;UFRJ;ENGENHARIA QUÍMICA;1963;1970;7;137
12;33001014004P9;UFSCAR;CIÃŠNCIA E ENGENHARIA DOS MATERIAIS;1979;1987;7;143
12;33003017034P8;UNICAMP;ENGENHARIA QUÍMICA;1980;1989;7;182
12;33002010050P7;USP;TECNOLOGIA NUCLEAR;1976;1976;7;249
12;42001013016P2;UFRGS;ENGENHARIA DE MINAS, METALÃšRGICA E DE MATERIAIS;1974;1987;7;136
12;32001010017P0;UFMG;ENGENHARIA METALÃšRGICA E DE MINAS;1971;1984;6;124
12;33001014006P1;UFSCAR;ENGENHARIA QUÍMICA;1982;1990;6;143
12;33002010053P6;USP;ENGENHARIA QUÍMICA;1968;1972;6;249
12;31001017031P0;UFRJ;ENGENHARIA METALÃšRGICA E DE MATERIAIS;1967;1974;6;137
12;31001017008P9;UFRJ;CIÃŠNCIA E TECNOLOGIA DE POLÃMEROS;1977;1977;6;137
12;31001017037P9;UFRJ;TECNOLOGIA DE PROCESSOS QUÍMICOS E BIOQUÍMICOS;1976;1989;6;137
12;31001017033P3;UFRJ;ENGENHARIA NUCLEAR;1968;1979;6;137
12;41001010028P1;UFSC;ENGENHARIA QUÍMICA;1993;1998;6;142
12;33002010048P2;USP;ENGENHARIA METALÃšRGICA;1971;1971;6;249
12;23001011026P4;UFRN;CIÃŠNCIA E ENGENHARIA DE MATERIAIS;2004;1998;6;138
12;31007015006P4;IME;CIÃŠNCIAS DOS MATERIAIS;1971;1977;5;60
12;31005012013P8;PUC-RIO;ENGENHARIA METALÃšRGICA;1971;1991;5;83
12;42001013058P7;UFRGS;ENGENHARIA QUÍMICA;1995;2004;5;136
12;25001019020P1;UFPE;TECNOLOGIAS ENERGÃ‰TICAS NUCLEARES;1977;1997;5;131
12;23001011011P7;UFRN;ENGENHARIA QUÍMICA;1988;1998;5;138
12;32006012005P4;UFU;ENGENHARIA QUÍMICA;1993;2000;5;148
12;31033016005P8;UENF;ENGENHARIA E CIÃŠNCIA  DOS MATERIAIS;1994;1994;5;104
12;40004015003P1;UEM;ENGENHARIA QUÍMICA;1990;2000;5;102
12;33030014001P9;FAENQUIL;ENGENHARIA DE MATERIAIS;1988;1988;5;21
12;41001010031P2;UFSC;CIÃŠNCIA E ENGENHARIA DE MATERIAIS;1994;1994;4;142
12;42001013056P4;UFRGS;CIÃŠNCIAS DOS MATERIAIS;2006;1992;4;136
12;33050015006P4;USF;ENGENHARIA E CIÃŠNCIA DOS MATERIAIS;2001;;4;247
12;32007019007P3;UFOP;ENGENHARIA DE MATERIAIS;1996;2000;4;127
12;31003010032P3;UFF;ENGENHARIA METALÃšRGICA;1994;2000;4;118
12;33002045017P6;USP/SC;CIÃŠNCIAS E ENGENHARIA DE MATERIAIS;1993;1993;4;254
12;42005019025P7;PUC/RS;ENGENHARIA E TECNOLOGIA DE MATERIAIS;2001;2006;4;80
12;33030014003P1;FAENQUIL;ENGENHARIA QUÍMICA;2000;;4;21
12;40001016036P8;UFPR;PROCESSOS BIOTECNOLÃ“GICOS;2004;1997;4;133
12;25001019053P7;UFPE;CIÃŠNCIA DE MATERIAIS;2001;2001;4;131
12;22001018034P4;UFC;ENGENHARIA E CIÃŠNCIA DE  MATERIAIS;1999;2007;4;115
12;33004099083P9;UNESP/IS;CIÃŠNCIA DOS MATERIAIS;1997;;4;171
12;32001010018P7;UFMG;CIÃŠNCIAS TÃ‰CNICAS NUCLEARES;1968;2006;4;124
12;32001010044P8;UFMG;ENGENHARIA QUÍMICA;1992;2006;4;124
12;24009016004P4;UFCG;ENGENHARIA QUÍMICA;1979;;4;116
12;25001019044P8;UFPE;ENGENHARIA QUÍMICA;1994;2005;4;131
12;42008018006P1;UCS;MATERIAIS;2004;;4;95
12;40001016033P9;UFPR;ENGENHARIA;1996;1997;4;133
12;33004056083P7;UNESP/BAU;CIÃŠNCIA E TECNOLOGIA DE MATERIAIS;2004;2004;4;167
12;41002016001P9;UDESC;CIÃŠNCIA E ENGENHARIA DE MATERIAIS;1995;;4;97
12;22001018035P0;UFC;ENGENHARIA QUÍMICA;2001;;4;115
12;32069014001P9;CDTN;CIÃŠNCIA E TECNOLOGIA DAS RADIAÃ‡Ã•ES, MINERAIS E MATERIAIS;2002;;4;2
12;24009016014P0;UFCG;CIÃŠNCIA E ENGENHARIA DE MATERIAIS;2003;;4;116
12;32003013005P5;UNIFEI;MATERIAIS PARA ENGENHARIA;2001;;4;199
12;31004016038P4;UERJ;ENGENHARIA QUÍMICA;2004;;4;108
12;28001010021P0;UFBA;ENGENHARIA QUÍMICA;1988;;4;114
12;24009016010P4;UFCG;ENGENHARIA DE PROCESSOS;;1999;4;116
12;33002010131P7;USP;ENGENHARIA MINERAL;1970;1980;3;249
12;26001012022P7;UFAL;ENGENHARIA QUÍMICA;2006;;3;112
12;25002015005P9;UNICAP;DESENVOLVIMENTO DE PROCESSOS AMBIENTAIS;2005;;3;184
12;33069018001P1;EEM;ENGENHARIA DE PROCESSOS QUÍMICOS E BIOQUÍMICOS;2005;;3;15
12;20003013001P6;CEFET/MA;ENGENHARIA DE MATERIAIS;2005;;3;4
12;40015017006P9;UNIOESTE;ENGENHARIA QUÍMICA;2006;;3;215
12;27002012001P9;UNIT-SE;ENGENHARIA DE PROCESSOS;2005;;3;230
12;31002013014P5;UFRRJ;ENGENHARIA QUÍMICA;2000;;3;141
12;40005011002P1;UEPG;ENGENHARIA E CIÃŠNCIA DE MATERIAIS;2001;;3;107
12;41004019002P8;UNIVILLE;ENGENHARIA DE PROCESSOS;2006;;3;237
12;15001016010P8;UFPA;ENGENHARIA QUÍMICA;1992;;3;128
12;31007015007P0;IME;ENGENHARIA NUCLEAR;1969;;3;60
12;25001019061P0;UFPE;ENGENHARIA MINERAL;2005;;3;131
12;32007019008P0;UFOP;ENGENHARIA MINERAL;1998;;3;127
12;24009016008P0;UFCG;ENGENHARIA DE MINAS;1986;;2;116
13;33003017022P0;UNICAMP;ENGENHARIA MECÃ‚NICA;1974;1975;7;182
13;31001017030P4;UFRJ;ENGENHARIA MECÃ‚NICA;1965;1970;7;137
13;31005012012P1;PUC-RIO;ENGENHARIA MECÃ‚NICA;1964;1980;7;83
13;41001010006P8;UFSC;ENGENHARIA MECÃ‚NICA;1969;1981;6;142
13;33011010008P0;ITA;ENGENHARIA AERONÃ‚UTICA E MECÃ‚NICA;1961;1969;6;71
13;31001017035P6;UFRJ;ENGENHARIA DE PRODUÃ‡ÃƒO;1967;1979;6;137
13;32006012002P5;UFU;ENGENHARIA MECÃ‚NICA;1985;1994;6;148
13;25001019021P8;UFPE;ENGENHARIA DE PRODUÃ‡ÃƒO;1979;2001;5;131
13;42001013059P3;UFRGS;ENGENHARIA DE PRODUÃ‡ÃƒO;1994;1999;5;136
13;33002045011P8;USP/SC;ENGENHARIA MECÃ‚NICA;1970;1976;5;254
13;42001013046P9;UFRGS;ENGENHARIA MECÃ‚NICA;1986;1986;5;136
13;33002010052P0;USP;ENGENHARIA (ENGENHARIA DE PRODUÃ‡ÃƒO);1971;1972;5;249
13;40001016040P5;UFPR;ENGENHARIA MECÃ‚NICA;2000;2006;5;133
13;33002045018P2;USP/SC;ENGENHARIA DE PRODUÃ‡ÃƒO;1996;2002;5;254
13;33010013009P6;INPE;ENGENHARIA E TECNOLOGIA ESPACIAIS;1994;1994;5;67
13;31001017032P7;UFRJ;ENGENHARIA OCEÃ‚NICA;1967;1989;5;137
13;33002010046P0;USP;ENGENHARIA MECÃ‚NICA;1971;1978;4;249
13;33001014013P8;UFSCAR;ENGENHARIA DE PRODUÃ‡ÃƒO;1992;1999;4;143
13;53001010053P0;UNB;CIÃŠNCIAS MECÃ‚NICAS;2002;2005;4;157
13;23001011009P2;UFRN;ENGENHARIA MECÃ‚NICA;1983;2006;4;138
13;33004080027P6;UNESP/GUAR;ENGENHARIA MECÃ‚NICA;1983;1983;4;170
13;32001010016P4;UFMG;ENGENHARIA MECÃ‚NICA;1972;1998;4;124
13;31003010036P9;UFF;ENGENHARIA MECÃ‚NICA;1995;2005;4;118
13;40003019005P8;PUC/PR;ENGENHARIA MECÃ‚NICA;1999;2006;4;79
13;25001019050P8;UFPE;ENGENHARIA MECÃ‚NICA;1996;2006;4;131
13;24001015010P3;UFPB/J.P.;ENGENHARIA MECÃ‚NICA;1975;1995;4;130
13;31005012014P4;PUC-RIO;ENGENHARIA DE PRODUÃ‡ÃƒO;1967;1993;4;83
13;33007012004P7;UNIMEP;ENGENHARIA DE PRODUÃ‡ÃƒO;1994;2003;4;209
13;32003013002P6;UNIFEI;ENGENHARIA MECÃ‚NICA;1968;1996;4;199
13;32008015004P0;PUC/MG;ENGENHARIA MECÃ‚NICA;1998;2006;4;78
13;31003010019P7;UFF;ENGENHARIA DE PRODUÃ‡ÃƒO;1972;2006;4;118
13;33003017076P2;UNICAMP;CIÃŠNCIAS E ENGENHARIA DE PETRÃ“LEO;1999;1999;4;182
13;31004016044P4;UERJ;ENGENHARIA MECÃ‚NICA;2006;;4;108
13;15001016051P6;UFPA;ENGENHARIA DE RECURSOS NATURAIS DA AMAZÃ”NIA;;2006;4;128
13;23001011041P3;UFRN;CIÃŠNCIA E ENGENHARIA DE PETRÃ“LEO;2006;2006;4;138
13;53001010052P3;UNB;SISTEMAS MECATRÃ”NICOS;2003;;4;157
13;33004099082P2;UNESP/IS;ENGENHARIA MECÃ‚NICA;1997;;4;171
13;28001010045P6;UFBA;MECATRÃ”NICA;2003;;4;114
13;31005012028P5;PUC-RIO;METROLOGIA;1996;;4;83
13;33002010049P9;USP;ENGENHARIA NAVAL E OCEÃ‚NICA;1970;1973;3;249
13;33063010003P0;UNIP;ENGENHARIA DE PRODUÃ‡ÃƒO;1997;;3;216
13;40006018003P4;UTFPR;ENGENHARIA MECÃ‚NICA E DE MATERIAIS;2000;;3;257
13;31033016009P3;UENF;ENGENHARIA DE RESERVATÃ“RIO E DE EXPLORAÃ‡ÃƒO;1995;2006;3;104
13;42020018004P1;UNISC;SISTEMAS E PROCESSOS INDUSTRIAIS;2005;;3;223
13;40003019010P1;PUC/PR;ENGENHARIA DE PRODUÃ‡ÃƒO E SISTEMAS;2001;;3;79
13;32071035001P0;UNILESTE;ENGENHARIA;2005;;3;206
13;33004056080P8;UNESP/BAU;ENGENHARIA MECÃ‚NICA;1997;;3;167
13;41001010042P4;UFSC;METROLOGIA CIENTÍFICA E INDUSTRIAL;1997;;3;142
13;42007011015P4;UNISINOS;ENGENHARIA DE PRODUÃ‡ÃƒO E SISTEMAS;2006;;3;224
13;32001010050P8;UFMG;ENGENHARIA DE PRODUÃ‡ÃƒO;1995;;3;124
13;32003013004P9;UNIFEI;ENGENHARIA DE ENERGIA;1999;;3;199
13;42004012004P3;FURG;ENGENHARIA OCEÃ‚NICA;1995;;3;53
13;31022014001P4;CEFET/RJ;TECNOLOGIA;1992;;3;6
13;41001010051P3;UFSC;ENGENHARIA DE PRODUÃ‡ÃƒO;2002;2002;3;142
13;24001015012P6;UFPB/J.P.;ENGENHARIA DE PRODUÃ‡ÃƒO;1975;;3;130
13;31007015005P8;IME;ENGENHARIA MECÃ‚NICA;1973;;3;60
13;15001016018P9;UFPA;ENGENHARIA MECÃ‚NICA;1994;;3;128
13;33004056086P6;UNESP/BAU;ENGENHARIA DE PRODUÃ‡ÃƒO;2006;;3;167
13;42002010004P4;UFSM;ENGENHARIA DE PRODUÃ‡ÃƒO;1974;;3;145
13;40006018004P0;UTFPR;ENGENHARIA DE PRODUÃ‡ÃƒO;2004;;3;257
13;31033016003P5;UENF;ENGENHARIA DE PRODUÃ‡ÃƒO;1994;;3;104
13;22001018050P0;UFC;LOGÍSTICA E PESQ. OPERACIONAL;2006;;3;115
13;23001011021P2;UFRN;ENGENHARIA DE PRODUÃ‡ÃƒO;1999;;3;138
13;32003013003P2;UNIFEI;ENGENHARIA DE PRODUÃ‡ÃƒO;1994;;3;199
13;33051011006P0;UNIVAP;ENGENHARIA MECÃ‚NICA;2003;;2;234
13;30001013011P7;UFES;ENGENHARIA MECÃ‚NICA;1996;;2;117
