id_area;id_programa;ies;nome_programa;inicio_mestrado;inicio_doutorado;conceito_recomendado;id_instituicao
8;41001010024P6;UFSC;FARMACOLOGIA;1991;1996;6;
8;31001017108P3;UFRJ;CI?NCIAS BIOL?GICAS (FISIOLOGIA);1996;1996;6;
8;31010016004P9;FIOCRUZ;BIOLOGIA CELULAR E MOLECULAR;1989;1989;6;
8;32001010063P2;UFMG;FARMACOLOGIA BIOQUIMICA E MOLECULAR;2001;2001;5;
8;33009015002P7;UNIFESP;FARMACOLOGIA;1970;1970;5;
8;32001010009P8;UFMG;BIOLOGIA CELULAR;1973;1978;5;
8;40001016007P8;UFPR;BIOLOGIA CELULAR E MOLECULAR;1979;2002;5;
8;33002010174P8;USP;CI?NCIAS (FISIOLOGIA GERAL);1994;1994;5;
8;42002010023P9;UFSM;CI?NCIAS BIOL?GICAS (BIOQU?MICA TOXICOL?GICA);1998;2003;5;
8;33003017051P0;UNICAMP;FARMACOLOGIA;1989;1998;5;
8;33002010024P6;USP;CI?NCIAS (BIOLOGIA CELULAR E TECIDUAL);1972;1972;5;
8;42001013011P0;UFRGS;CI?NCIAS BIOL?GICAS (NEUROCI?NCIAS);1996;2000;5;
8;33004153068P9;UNESP/SJRP;BIOF?SICA MOLECULAR;1993;1993;5;
8;42001013009P6;UFRGS;CI?NCIAS BIOL?GICAS (FISIOLOGIA);1976;1987;5;
8;22001018006P0;UFC;BIOQU?MICA;1971;1993;5;
8;31004016017P7;UERJ;BIOLOGIA HUMANA E EXPERIMENTAL;1993;2003;5;
8;33002029006P3;USP/RP;BIOLOGIA CELULAR E MOLECULAR;1970;1970;4;
8;33002029002P8;USP/RP;BIOQU?MICA;1971;1971;4;
8;33001014014P4;UFSCAR;CI?NCIAS FISIOL?GICAS;1993;1993;4;
8;31001017015P5;UFRJ;CI?NCIAS BIOL?GICAS (FARMACOLOGIA E TERAP.  EXPERIMENTAL);1974;2000;4;
8;42004012008P9;FURG;CI?NCIAS FISIOL?GICAS - FISIOLOGIA ANIMAL COMPARADA;2000;2006;4;
8;33004064052P0;UNESP/BOT;CI?NCIAS BIOL?GICAS (FARMACOLOGIA);1988;2006;4;
8;42002010032P8;UFSM;FARMACOLOGIA;2006;;4;
8;41001010027P5;UFSC;NEUROCI?NCIAS;1994;2005;4;
8;31001017013P2;UFRJ;BIOQU?MICA;1963;1963;4;
8;33002010023P0;USP;CI?NCIAS MORFOFUNCIONAIS;1986;1972;4;
8;15001016044P0;UFPA;NEUROCI?NCIAS E BIOLOGIA CELULAR;2004;2004;4;
8;31003010042P9;UFF;NEUROIMUNOLOGIA;1998;2003;4;
8;33009015034P6;UNIFESP;MORFOLOGIA;1988;1992;4;
8;40001016038P0;UFPR;FARMACOLOGIA;2000;2005;4;
8;23001011020P6;UFRN;BIOQU?MICA;1996;;4;
8;33004030077P0;UNESP/ARAR;BIOTECNOLOGIA;1995;1995;4;
8;31033016002P9;UENF;BIOCI?NCIAS E BIOTECNOLOGIA;1994;1994;3;
8;30001013002P8;UFES;CI?NCIAS FISIOL?GICAS;1989;1993;3;
8;33032017005P7;UNAERP;BIOTECNOLOGIA;1999;;3;
8;22003010007P0;FUNECE;CI?NCIAS FISIOL?GICAS;1999;;3;
8;25001019009P8;UFPE;BIOQU?MICA E FISIOLOGIA;1967;;3;
9;33002029026P4;USP/RP;IMUNOLOGIA B?SICA E APLICADA;1990;1990;7;
9;33002010121P1;USP;IMUNOLOGIA;1983;1983;7;
9;33009015003P3;UNIFESP;MICROBIOLOGIA E IMUNOLOGIA;1971;1972;6;
9;32001010008P1;UFMG;CI?NCIAS BIOL?GICAS (MICROBIOLOGIA);1970;1993;6;
9;33002010026P9;USP;CI?NCIAS (BIOLOGIA DA RELA??O PAT?GENO-HOSPEDEIRO);1976;1976;6;
9;31010016001P0;FIOCRUZ;BIOLOGIA PARASIT?RIA;1976;1992;6;
9;31001017017P8;UFRJ;CI?NCIAS (MICROBIOLOGIA);1965;1965;6;
9;33002010022P3;USP;CI?NCIAS BIOL?GICAS (MICROBIOLOGIA);1973;1973;5;
9;32001010010P6;UFMG;PARASITOLOGIA;1969;1977;5;
9;15001016040P4;UFPA;BIOLOGIA DE AGENTES INFECCIOSOS E PARASIT?RIOS;2004;2005;5;
9;32006012004P8;UFU;IMUNOLOGIA E PARASITOLOGIA APLICADAS;1992;2000;4;
9;40002012016P3;UEL;MICROBIOLOGIA;1989;2002;4;
9;53001010031P6;UNB;PATOLOGIA MOLECULAR;1988;1988;4;
9;33004153074P9;UNESP/SJRP;MICROBIOLOGIA;2006;;4;
9;31062016001P1;CPqGM/FIOC;BIOTECNOLOGIA EM SA?DE E MEDICINA INVESTIGATIVA;2006;2006;4;
9;28001010025P5;UFBA;IMUNOLOGIA;1990;1998;4;
9;40001016044P0;UFPR;MICROBIOLOGIA, PARASITOLOGIA E PATOLOGIA;2003;;4;
9;42003016022P5;UFPEL;PARASITOLOGIA;2004;;4;
9;33003017052P6;UNICAMP;PARASITOLOGIA;1988;1988;4;
9;22001018042P7;UFC;MICROBIOLOGIA M?DICA;2002;;4;
9;10001018002P1;UNIR;BIOLOGIA EXPERIMENTAL;2001;2005;3;
9;31004016018P3;UERJ;MICROBIOLOGIA;1994;2006;3;
10;33002045008P7;USP/SC;ENGENHARIA HIDR?ULICA E SANEAMENTO;1970;1976;7;
10;31005012010P9;PUC-RIO;ENGENHARIA CIVIL;1965;1984;7;
10;31001017028P0;UFRJ;ENGENHARIA CIVIL;1967;1968;7;
10;33002045007P0;USP/SC;ENGENHARIA CIVIL (ENGENHARIA DE ESTRUTURAS);1970;1970;7;
10;53001010032P2;UNB;GEOTECNIA;1989;1995;7;
10;42001013014P0;UFRGS;ENGENHARIA CIVIL;1970;1986;7;
10;32001010014P1;UFMG;SANEAMENTO,  MEIO AMBIENTE E RECURSOS H?DRICOS;1972;2000;6;
10;33002045009P3;USP/SC;GEOTECNIA;1977;1984;5;
10;33002010130P0;USP;ENGENHARIA CIVIL;1970;1970;5;
10;41001010023P0;UFSC;ENGENHARIA CIVIL;1991;1999;5;
10;32001010038P8;UFMG;ENGENHARIA DE ESTRUTURAS;1988;2000;5;
10;25001019040P2;UFPE;ENGENHARIA CIVIL;1992;2000;5;
10;53001010030P0;UNB;TRANSPORTES;1988;2005;5;
10;33002010055P9;USP;ENGENHARIA DE TRANSPORTES;1976;1983;5;
10;42001013015P6;UFRGS;RECURSOS H?DRICOS E SANEAMENTO AMBIENTAL;1969;1989;5;
10;31001017038P5;UFRJ;ENGENHARIA DE TRANSPORTES;1979;1991;5;
10;33002045013P0;USP/SC;ENGENHARIA DE TRANSPORTES;1973;1976;5;
10;22001018036P7;UFC;ENGENHARIA DE TRANSPORTES;2000;;5;
10;41001010033P5;UFSC;ENGENHARIA AMBIENTAL;1994;2001;4;
10;53001010036P8;UNB;ESTRUTURAS E CONSTRU??O CIVIL;1992;1999;4;
10;33003017041P4;UNICAMP;ENGENHARIA CIVIL;1986;1995;4;
10;53001010041P1;UNB;TECNOLOGIA AMBIENTAL E RECURSOS H?DRICOS;1995;2001;4;
10;32007019005P0;UFOP;ENGENHARIA CIVIL;1992;2005;4;
10;32002017017P7;UFV;ENGENHARIA CIVIL;1991;2003;4;
10;30001013003P4;UFES;ENGENHARIA AMBIENTAL;1989;2007;4;
10;24009016002P1;UFCG;ENGENHARIA CIVIL E AMBIENTAL;1971;;4;
10;22001018010P8;UFC;ENGENHARIA CIVIL (RECURSOS H?DRICOS);1975;1995;4;
10;40001016021P0;UFPR;ENGENHARIA DE RECURSOS H?DRICOS E AMBIENTAL;1986;;4;
10;33002045016P0;USP/SC;CI?NCIAS DA ENGENHARIA AMBIENTAL;1989;1989;4;
10;31003010006P2;UFF;ENGENHARIA CIVIL;1972;2002;4;
10;33001014015P0;UFSCAR;ENGENHARIA URBANA;1994;2007;4;
10;40001016030P0;UFPR;M?TODOS NUM?RICOS EM ENGENHARIA;1994;2003;4;
10;33011010009P6;ITA;ENGENHARIA DE INFRA-ESTRUTURA AERON?UTICA;1992;;4;
10;31004016034P9;UERJ;ENGENHARIA CIVIL;2003;;4;
10;31033016012P4;UENF;ENGENHARIA CIVIL;2003;;4;
10;51001012010P0;UFMS;TECNOLOGIAS AMBIENTAIS;1999;;4;
10;33001014018P0;UFSCAR;CONSTRU??O CIVIL;2002;;4;
10;42002010020P0;UFSM;ENGENHARIA CIVIL;1994;;4;
10;30001013012P3;UFES;ENGENHARIA CIVIL;1997;;4;
10;23001011023P5;UFRN;ENGENHARIA SANIT?RIA;1999;;4;
10;52001016017P7;UFG;ENGENHARIA CIVIL;1997;;3;
10;42020018005P8;UNISC;TECNOLOGIA AMBIENTAL;2005;;3;
10;33002010190P3;USP;ENGENHARIA DE SISTEMAS LOG?STICOS;2003;;3;
10;15001016031P5;UFPA;ENGENHARIA CIVIL;1999;;3;
10;32001010071P5;UFMG;CONSTRU??O CIVIL;2005;;3;
10;31007015010P1;IME;ENGENHARIA DE TRANSPORTES;1994;;3;
10;26001012012P1;UFAL;ENGENHARIA CIVIL;2001;;3;
10;40001016049P2;UFPR;CONSTRU??O CIVIL;2000;;3;
10;24001015040P0;UFPB/J.P.;ENGENHARIA URBANA;2002;;3;
10;40004015027P8;UEM;ENGENHARIA URBANA;2006;;3;
10;28002016008P6;UEFS;ENGENHARIA CIVIL E AMBIENTAL;2006;;3;
10;12001015022P8;UFAM;ENGENHARIA CIVIL;2006;;3;
10;32007019011P0;UFOP;ENGENHARIA AMBIENTAL;2001;;3;
10;42009014004P5;UPF;ENGENHARIA;2003;;3;
10;33004099084P5;UNESP/IS;ENGENHARIA CIVIL;1999;;3;
10;41006011003P7;FURB;ENGENHARIA AMBIENTAL;1998;;3;
10;28001010038P0;UFBA;ENGENHARIA AMBIENTAL URBANA;1997;;3;
10;40002012027P5;UEL;ENGENHARIA DE EDIFICA??ES E SANEAMENTO;2003;;3;
10;25002015002P0;UNICAP;ENGENHARIA CIVIL;2003;;3;
10;52001016028P9;UFG;ENGENHARIA DO MEIO AMBIENTE;2003;;3;
10;26001012019P6;UFAL;RECURSOS HIDRICOS E SANEAMENTO;2005;;3;
10;32006012019P5;UFU;ENGENHARIA CIVIL;2001;;3;
11;42001013044P6;UFRGS;M?SICA;1987;1995;6;
11;28001010035P0;UFBA;ARTES C?NICAS;1997;1997;6;
11;33002010198P4;USP;ARTES VISUAIS;2006;2006;6;
11;42001013055P8;UFRGS;ARTES VISUAIS;1991;1999;5;
11;31021018004P7;UNIRIO;M?SICA;1993;1998;5;
11;28001010026P1;UFBA;M?SICA;1990;1997;5;
11;33002010200P9;USP;ARTES C?NICAS;2006;2006;5;
11;31021018003P0;UNIRIO;TEATRO;1991;2000;5;
11;33003017077P9;UNICAMP;M?SICA;2001;2001;5;
11;31001017089P9;UFRJ;ARTES VISUAIS;1985;1999;5;
11;32001010051P4;UFMG;ARTES;1995;2006;5;
11;53001010040P5;UNB;ARTES;1994;-1;4;
11;33003017059P0;UNICAMP;ARTES;1989;2005;4;
11;33002010114P5;USP;ARTES;1974;1980;4;
11;31001017072P9;UFRJ;M?SICA;1980;;4;
11;52001016013P1;UFG;M?SICA;1995;;4;
11;32001010058P9;UFMG;M?SICA;1999;;4;
11;33004013066P3;UNESP;M?SICA;2002;;4;
11;52001016024P3;UFG;CULTURA VISUAL;2003;;4;
11;33004013063P4;UNESP;ARTES;1991;;4;
11;28001010030P9;UFBA;ARTES VISUAIS;1992;;4;
11;41002016005P4;UDESC;TEATRO;2002;;4;
11;28001010054P5;UFBA;DAN?A;2006;;3;
11;33062013001P7;FASM;ARTES VISUAIS;2004;;3;
11;40001016055P2;UFPR;M?SICA;2006;;3;
11;24001015044P5;UFPB/J.P.;M?SICA;2004;;3;
11;41002016010P8;UDESC;ARTES VISUAIS;2005;;3;
11;31004016039P0;UERJ;ARTES;2005;;3;
11;31003010038P1;UFF;CI?NCIAS DA ARTE;1995;;3;
11;53001010057P5;UNB;M?SICA;2004;;3;
11;30001013024P1;UFES;ARTES;2006;;3;
12;31001017036P2;UFRJ;ENGENHARIA QU?MICA;1963;1970;7;
12;33001014004P9;UFSCAR;CI?NCIA E ENGENHARIA DOS MATERIAIS;1979;1987;7;
12;33003017034P8;UNICAMP;ENGENHARIA QU?MICA;1980;1989;7;
12;33002010050P7;USP;TECNOLOGIA NUCLEAR;1976;1976;7;
12;42001013016P2;UFRGS;ENGENHARIA DE MINAS, METAL?RGICA E DE MATERIAIS;1974;1987;7;
12;32001010017P0;UFMG;ENGENHARIA METAL?RGICA E DE MINAS;1971;1984;6;
12;33001014006P1;UFSCAR;ENGENHARIA QU?MICA;1982;1990;6;
12;33002010053P6;USP;ENGENHARIA QU?MICA;1968;1972;6;
12;31001017031P0;UFRJ;ENGENHARIA METAL?RGICA E DE MATERIAIS;1967;1974;6;
12;31001017008P9;UFRJ;CI?NCIA E TECNOLOGIA DE POL?MEROS;1977;1977;6;
12;31001017037P9;UFRJ;TECNOLOGIA DE PROCESSOS QU?MICOS E BIOQU?MICOS;1976;1989;6;
12;31001017033P3;UFRJ;ENGENHARIA NUCLEAR;1968;1979;6;
12;41001010028P1;UFSC;ENGENHARIA QU?MICA;1993;1998;6;
12;33002010048P2;USP;ENGENHARIA METAL?RGICA;1971;1971;6;
12;23001011026P4;UFRN;CI?NCIA E ENGENHARIA DE MATERIAIS;2004;1998;6;
12;31007015006P4;IME;CI?NCIAS DOS MATERIAIS;1971;1977;5;
12;31005012013P8;PUC-RIO;ENGENHARIA METAL?RGICA;1971;1991;5;
12;42001013058P7;UFRGS;ENGENHARIA QU?MICA;1995;2004;5;
12;25001019020P1;UFPE;TECNOLOGIAS ENERG?TICAS NUCLEARES;1977;1997;5;
12;23001011011P7;UFRN;ENGENHARIA QU?MICA;1988;1998;5;
12;32006012005P4;UFU;ENGENHARIA QU?MICA;1993;2000;5;
12;31033016005P8;UENF;ENGENHARIA E CI?NCIA  DOS MATERIAIS;1994;1994;5;
12;40004015003P1;UEM;ENGENHARIA QU?MICA;1990;2000;5;
12;33030014001P9;FAENQUIL;ENGENHARIA DE MATERIAIS;1988;1988;5;
12;41001010031P2;UFSC;CI?NCIA E ENGENHARIA DE MATERIAIS;1994;1994;4;
12;42001013056P4;UFRGS;CI?NCIAS DOS MATERIAIS;2006;1992;4;
12;33050015006P4;USF;ENGENHARIA E CI?NCIA DOS MATERIAIS;2001;;4;
12;32007019007P3;UFOP;ENGENHARIA DE MATERIAIS;1996;2000;4;
12;31003010032P3;UFF;ENGENHARIA METAL?RGICA;1994;2000;4;
12;33002045017P6;USP/SC;CI?NCIAS E ENGENHARIA DE MATERIAIS;1993;1993;4;
12;42005019025P7;PUC/RS;ENGENHARIA E TECNOLOGIA DE MATERIAIS;2001;2006;4;
12;33030014003P1;FAENQUIL;ENGENHARIA QU?MICA;2000;;4;
12;40001016036P8;UFPR;PROCESSOS BIOTECNOL?GICOS;2004;1997;4;
12;25001019053P7;UFPE;CI?NCIA DE MATERIAIS;2001;2001;4;
12;22001018034P4;UFC;ENGENHARIA E CI?NCIA DE  MATERIAIS;1999;2007;4;
12;33004099083P9;UNESP/IS;CI?NCIA DOS MATERIAIS;1997;;4;
12;32001010018P7;UFMG;CI?NCIAS T?CNICAS NUCLEARES;1968;2006;4;
12;32001010044P8;UFMG;ENGENHARIA QU?MICA;1992;2006;4;
12;24009016004P4;UFCG;ENGENHARIA QU?MICA;1979;;4;
12;25001019044P8;UFPE;ENGENHARIA QU?MICA;1994;2005;4;
12;42008018006P1;UCS;MATERIAIS;2004;;4;
12;40001016033P9;UFPR;ENGENHARIA;1996;1997;4;
12;33004056083P7;UNESP/BAU;CI?NCIA E TECNOLOGIA DE MATERIAIS;2004;2004;4;
12;41002016001P9;UDESC;CI?NCIA E ENGENHARIA DE MATERIAIS;1995;;4;
12;22001018035P0;UFC;ENGENHARIA QU?MICA;2001;;4;
12;32069014001P9;CDTN;CI?NCIA E TECNOLOGIA DAS RADIA??ES, MINERAIS E MATERIAIS;2002;;4;
12;24009016014P0;UFCG;CI?NCIA E ENGENHARIA DE MATERIAIS;2003;;4;
12;32003013005P5;UNIFEI;MATERIAIS PARA ENGENHARIA;2001;;4;
12;31004016038P4;UERJ;ENGENHARIA QU?MICA;2004;;4;
12;28001010021P0;UFBA;ENGENHARIA QU?MICA;1988;;4;
12;24009016010P4;UFCG;ENGENHARIA DE PROCESSOS;;1999;4;
12;33002010131P7;USP;ENGENHARIA MINERAL;1970;1980;3;
12;26001012022P7;UFAL;ENGENHARIA QU?MICA;2006;;3;
12;25002015005P9;UNICAP;DESENVOLVIMENTO DE PROCESSOS AMBIENTAIS;2005;;3;
12;33069018001P1;EEM;ENGENHARIA DE PROCESSOS QU?MICOS E BIOQU?MICOS;2005;;3;
12;20003013001P6;CEFET/MA;ENGENHARIA DE MATERIAIS;2005;;3;
12;40015017006P9;UNIOESTE;ENGENHARIA QU?MICA;2006;;3;
12;27002012001P9;UNIT-SE;ENGENHARIA DE PROCESSOS;2005;;3;
12;31002013014P5;UFRRJ;ENGENHARIA QU?MICA;2000;;3;
12;40005011002P1;UEPG;ENGENHARIA E CI?NCIA DE MATERIAIS;2001;;3;
12;41004019002P8;UNIVILLE;ENGENHARIA DE PROCESSOS;2006;;3;
12;15001016010P8;UFPA;ENGENHARIA QU?MICA;1992;;3;
12;31007015007P0;IME;ENGENHARIA NUCLEAR;1969;;3;
12;25001019061P0;UFPE;ENGENHARIA MINERAL;2005;;3;
12;32007019008P0;UFOP;ENGENHARIA MINERAL;1998;;3;
12;24009016008P0;UFCG;ENGENHARIA DE MINAS;1986;;2;
13;33003017022P0;UNICAMP;ENGENHARIA MEC?NICA;1974;1975;7;
13;31001017030P4;UFRJ;ENGENHARIA MEC?NICA;1965;1970;7;
13;31005012012P1;PUC-RIO;ENGENHARIA MEC?NICA;1964;1980;7;
13;41001010006P8;UFSC;ENGENHARIA MEC?NICA;1969;1981;6;
13;33011010008P0;ITA;ENGENHARIA AERON?UTICA E MEC?NICA;1961;1969;6;
13;31001017035P6;UFRJ;ENGENHARIA DE PRODU??O;1967;1979;6;
13;32006012002P5;UFU;ENGENHARIA MEC?NICA;1985;1994;6;
13;25001019021P8;UFPE;ENGENHARIA DE PRODU??O;1979;2001;5;
13;42001013059P3;UFRGS;ENGENHARIA DE PRODU??O;1994;1999;5;
13;33002045011P8;USP/SC;ENGENHARIA MEC?NICA;1970;1976;5;
13;42001013046P9;UFRGS;ENGENHARIA MEC?NICA;1986;1986;5;
13;33002010052P0;USP;ENGENHARIA (ENGENHARIA DE PRODU??O);1971;1972;5;
13;40001016040P5;UFPR;ENGENHARIA MEC?NICA;2000;2006;5;
13;33002045018P2;USP/SC;ENGENHARIA DE PRODU??O;1996;2002;5;
13;33010013009P6;INPE;ENGENHARIA E TECNOLOGIA ESPACIAIS;1994;1994;5;
13;31001017032P7;UFRJ;ENGENHARIA OCE?NICA;1967;1989;5;
13;33002010046P0;USP;ENGENHARIA MEC?NICA;1971;1978;4;
13;33001014013P8;UFSCAR;ENGENHARIA DE PRODU??O;1992;1999;4;
13;53001010053P0;UNB;CI?NCIAS MEC?NICAS;2002;2005;4;
13;23001011009P2;UFRN;ENGENHARIA MEC?NICA;1983;2006;4;
13;33004080027P6;UNESP/GUAR;ENGENHARIA MEC?NICA;1983;1983;4;
13;32001010016P4;UFMG;ENGENHARIA MEC?NICA;1972;1998;4;
13;31003010036P9;UFF;ENGENHARIA MEC?NICA;1995;2005;4;
13;40003019005P8;PUC/PR;ENGENHARIA MEC?NICA;1999;2006;4;
13;25001019050P8;UFPE;ENGENHARIA MEC?NICA;1996;2006;4;
13;24001015010P3;UFPB/J.P.;ENGENHARIA MEC?NICA;1975;1995;4;
13;31005012014P4;PUC-RIO;ENGENHARIA DE PRODU??O;1967;1993;4;
13;33007012004P7;UNIMEP;ENGENHARIA DE PRODU??O;1994;2003;4;
13;32003013002P6;UNIFEI;ENGENHARIA MEC?NICA;1968;1996;4;
13;32008015004P0;PUC/MG;ENGENHARIA MEC?NICA;1998;2006;4;
13;31003010019P7;UFF;ENGENHARIA DE PRODU??O;1972;2006;4;
13;33003017076P2;UNICAMP;CI?NCIAS E ENGENHARIA DE PETR?LEO;1999;1999;4;
13;31004016044P4;UERJ;ENGENHARIA MEC?NICA;2006;;4;
13;15001016051P6;UFPA;ENGENHARIA DE RECURSOS NATURAIS DA AMAZ?NIA;;2006;4;
13;23001011041P3;UFRN;CI?NCIA E ENGENHARIA DE PETR?LEO;2006;2006;4;
13;53001010052P3;UNB;SISTEMAS MECATR?NICOS;2003;;4;
13;33004099082P2;UNESP/IS;ENGENHARIA MEC?NICA;1997;;4;
13;28001010045P6;UFBA;MECATR?NICA;2003;;4;
13;31005012028P5;PUC-RIO;METROLOGIA;1996;;4;
13;33002010049P9;USP;ENGENHARIA NAVAL E OCE?NICA;1970;1973;3;
13;33063010003P0;UNIP;ENGENHARIA DE PRODU??O;1997;-1;3;
13;40006018003P4;UTFPR;ENGENHARIA MEC?NICA E DE MATERIAIS;2000;;3;
13;31033016009P3;UENF;ENGENHARIA DE RESERVAT?RIO E DE EXPLORA??O;1995;2006;3;
13;42020018004P1;UNISC;SISTEMAS E PROCESSOS INDUSTRIAIS;2005;;3;
13;40003019010P1;PUC/PR;ENGENHARIA DE PRODU??O E SISTEMAS;2001;;3;
13;32071035001P0;UNILESTE;ENGENHARIA;2005;;3;
13;33004056080P8;UNESP/BAU;ENGENHARIA MEC?NICA;1997;;3;
13;41001010042P4;UFSC;METROLOGIA CIENT?FICA E INDUSTRIAL;1997;;3;
13;42007011015P4;UNISINOS;ENGENHARIA DE PRODU??O E SISTEMAS;2006;;3;
13;32001010050P8;UFMG;ENGENHARIA DE PRODU??O;1995;;3;
13;32003013004P9;UNIFEI;ENGENHARIA DE ENERGIA;1999;;3;
13;42004012004P3;FURG;ENGENHARIA OCE?NICA;1995;;3;
13;31022014001P4;CEFET/RJ;TECNOLOGIA;1992;;3;
13;41001010051P3;UFSC;ENGENHARIA DE PRODU??O;2002;2002;3;
13;24001015012P6;UFPB/J.P.;ENGENHARIA DE PRODU??O;1975;;3;
13;31007015005P8;IME;ENGENHARIA MEC?NICA;1973;;3;
13;15001016018P9;UFPA;ENGENHARIA MEC?NICA;1994;;3;
13;33004056086P6;UNESP/BAU;ENGENHARIA DE PRODU??O;2006;;3;
13;42002010004P4;UFSM;ENGENHARIA DE PRODU??O;1974;;3;
13;40006018004P0;UTFPR;ENGENHARIA DE PRODU??O;2004;;3;
13;31033016003P5;UENF;ENGENHARIA DE PRODU??O;1994;;3;
13;22001018050P0;UFC;LOG?STICA E PESQ. OPERACIONAL;2006;;3;
13;23001011021P2;UFRN;ENGENHARIA DE PRODU??O;1999;;3;
13;32003013003P2;UNIFEI;ENGENHARIA DE PRODU??O;1994;;3;
13;33051011006P0;UNIVAP;ENGENHARIA MEC?NICA;2003;;2;
13;30001013011P7;UFES;ENGENHARIA MEC?NICA;1996;;2;
14;31001017029P6;UFRJ;ENGENHARIA EL?TRICA;1966;1973;7;
14;33003017021P3;UNICAMP;ENGENHARIA EL?TRICA;1972;1972;7;
14;31001017027P3;UFRJ;ENGENHARIA BIOM?DICA;1971;1982;7;
14;33002045010P1;USP/SC;ENGENHARIA EL?TRICA;1975;1997;6;
14;24009016003P8;UFCG;ENGENHARIA EL?TRICA;1970;1979;6;
14;31005012011P5;PUC-RIO;ENGENHARIA EL?TRICA;1963;1981;6;
14;33002010045P3;USP;ENGENHARIA EL?TRICA;1968;1970;6;
14;41001010005P1;UFSC;ENGENHARIA EL?TRICA;1971;1987;6;
14;32001010015P8;UFMG;ENGENHARIA EL?TRICA;1972;1995;6;
14;42002010003P8;UFSM;ENGENHARIA EL?TRICA;1974;1999;5;
14;33011010005P0;ITA;ENGENHARIA ELETR?NICA E COMPUTA??O;1961;1969;5;
14;33051011002P5;UNIVAP;ENGENHARIA BIOM?DICA;1993;2002;5;
14;33004099080P0;UNESP/IS;ENGENHARIA EL?TRICA;1992;1999;5;
14;42001013066P0;UFRGS;ENGENHARIA EL?TRICA;1998;2004;5;
14;32003013001P0;UNIFEI;ENGENHARIA EL?TRICA;1968;1995;5;
14;25001019019P3;UFPE;ENGENHARIA EL?TRICA;1978;2000;5;
14;33008019006P6;UMC;ENGENHARIA BIOM?DICA;2000;2005;5;
14;53001010014P4;UNB;ENGENHARIA EL?TRICA;1979;2000;5;
14;22001018048P5;UFC;ENGENHARIA DE TELEINFORM?TICA;2005;2005;4;
14;40006018001P1;UTFPR;ENGENHARIA EL?TRICA E INFORM?TICA INDUSTRIAL;1988;1999;4;
14;22001018032P1;UFC;ENGENHARIA EL?TRICA;1999;2006;4;
14;33024014017P6;UPM;ENGENHARIA EL?TRICA;1999;;4;
14;23001011008P6;UFRN;ENGENHARIA EL?TRICA;1983;2000;4;
14;20001010005P9;UFMA;ENGENHARIA DE ELETRICIDADE;1995;;4;
14;15001016004P8;UFPA;ENGENHARIA EL?TRICA;1986;1998;4;
14;33002045006P4;USP/SC;BIOENGENHARIA;1979;;4;
14;42001013078P8;UFRGS;MICROELETR?NICA;2007;2003;4;
14;32005016005P8;UFJF;ENGENHARIA EL?TRICA;1998;;4;
14;32006012001P9;UFU;ENGENHARIA EL?TRICA;1985;1994;4;
14;30001013004P0;UFES;ENGENHARIA EL?TRICA;1991;1997;4;
14;28001010037P3;UFBA;ENGENHARIA EL?TRICA;1994;;4;
14;42005019015P1;PUC/RS;ENGENHARIA EL?TRICA;1994;;4;
14;31007015004P1;IME;ENGENHARIA EL?TRICA;1971;;3;
14;32008015002P8;PUC/MG;ENGENHARIA EL?TRICA;1996;;3;
14;52001016018P3;UFG;ENGENHARIA EL?TRICA E DE COMPUTA??O;1998;;3;
14;33027013002P8;FEI;ENGENHARIA EL?TRICA;2005;;3;
14;41006011008P9;FURB;ENGENHARIA EL?TRICA;2006;;3;
14;40001016043P4;UFPR;ENGENHARIA EL?TRICA;2002;;3;
14;31003010054P7;UFF;TELECOMUNICA??ES;2001;;3;
14;51001012017P4;UFMS;ENGENHARIA EL?TRICA;2003;;3;
14;12001015021P1;UFAM;ENGENHARIA EL?TRICA;2005;;3;
14;32057016001P4;INATEL;ENGENHARIA EL?TRICA;2001;;3;
14;40002012024P6;UEL;ENGENHARIA EL?TRICA;2002;;3;
14;31004016043P8;UERJ;ENGENHARIA ELETR?NICA;2006;;3;
15;33073015001P5;FAP;ONCOLOGIA;1997;1997;7;
15;33003017078P5;UNICAMP;FISIOPATOLOGIA M?DICA;2002;2002;7;
15;33009015016P8;UNIFESP;MEDICINA (NEFROLOGIA);1974;1974;7;
15;28001010012P0;UFBA;MEDICINA;1972;1993;7;
15;31001017048P0;UFRJ;CL?NICA M?DICA;1978;1994;6;
15;33002029010P0;USP/RP;MEDICINA (CL?NICA M?DICA);1970;1970;6;
15;33009015011P6;UNIFESP;MEDICINA (ENDOCRINOLOGIA CL?NICA);1973;1973;6;
15;33002010117P4;USP;NEFROLOGIA;1980;1980;6;
15;33002010118P0;USP;PNEUMOLOGIA;;1982;6;
15;42005019014P5;PUC/RS;MEDICINA E CI?NCIAS DA SA?DE.;1993;1999;6;
15;31001017044P5;UFRJ;MEDICINA (ENDOCRINOLOGIA);1974;1980;5;
15;22001018047P9;UFC;CI?NCIAS M?DICAS;;2005;5;
15;33003017023P6;UNICAMP;CI?NCIAS M?DICAS;1979;1979;5;
15;33002010062P5;USP;ENDOCRINOLOGIA;1977;1977;5;
15;42001013060P1;UFRGS;CI?NCIAS M?DICAS: ENDOCRINOLOGIA;1996;1996;5;
15;33002010125P7;USP;CARDIOLOGIA;;1975;5;
15;33002010171P9;USP;MEDICINA  (EMERG?NCIAS CL?NICAS);-1;1995;5;
